player_id,theta
16487,-0.151141
16502,-1.54082
16516,-0.272532
16517,0.161824
16561,-0.383411
16571,-0.000408
16574,0.136753
16581,0.211133
16589,0.15064
16591,0.247311
16592,0.182999
16617,-1.289731
16621,0.157687
16625,0.107078
16647,0.41543
16654,-1.934766
16657,-0.419433
16673,-3.026964
16699,0.191912
16703,0.080821
16717,-1.97123
16719,-0.545782
16731,0.342134
16773,-0.118802
16784,-0.966855
16791,-0.246658
16798,-1.467718
16799,0.231244
16802,0.3117
16829,0.073287
16837,0.305245
16858,0.325135
16865,-0.195745
16866,-0.770255
16871,0.424525
16884,-0.34654
16900,-1.467718
16901,0.76254
16905,-0.335979
16914,-0.883234
16931,-0.510078
16935,0.608801
16939,0.199235
16943,-0.896007
16949,0.15914
17024,0.053084
17025,0.451425
17027,0.361511
17034,0.449119
17039,1e-05
17050,-2.669637
17057,-0.413522
17084,-1.296993
17104,-0.631032
17121,0.235362
17127,0.405819
17131,-0.410781
17140,-0.976303
17146,0.403293
17147,-0.32178
17153,0.053952
17159,-0.273159
17160,-0.820496
17166,-0.25896
17177,0.380967
17178,0.062125
17180,-0.21477
17193,-2.355427
17203,-0.610781
17208,-0.124741
17211,-2.125219
17230,0.485225
17283,-0.000185
17284,-0.545425
17296,0.085816
17302,-0.520304
17326,0.380948
17342,0.327776
17380,0.224427
17381,-0.4829
17409,0.352857
17419,-0.074178
17422,-4.673712
17423,-0.782202
17433,-1.873783
17439,-0.078961
17488,-0.179976
17522,0.124294
17552,-0.204231
17557,-1.019714
17561,0.71696
17562,-0.571025
17566,-2.859005
17567,-0.450478
17581,-2.787832
17582,-0.561836
17607,0.109572
17610,-0.043641
17618,-0.167746
17668,-0.265249
17674,-0.38182
17682,0.184073
17686,0.327109
17697,-0.50173
17720,-0.656459
17727,-2.618208
17746,0.493834
17750,0.432039
17751,0.188624
17752,0.008726
17754,0.913309
17758,0.06863
17772,-0.490011
17780,0.086618
17794,-0.35157
17795,-0.373509
17807,0.140548
17811,-1.60745
17820,-2.995678
17822,-0.338285
17844,0.397916
17860,0.466488
17881,-0.664796
17883,-0.38605
17893,0.019645
17909,0.330993
17931,-0.410704
17932,-0.181186
17933,-0.259978
17938,0.060991
17941,-0.081111
17948,-1.472774
17955,0.305702
17969,0.653432
17997,0.129384
18018,0.206377
18024,-0.351048
18029,-3.821938
18035,-0.259978
18036,1.036337
18037,-1.952605
18047,-0.204262
18059,-3.679897
18070,-0.576986
18095,-0.008713
18112,-0.09239
18122,-0.950333
18132,0.79688
18160,-2.328648
18162,0.511582
18168,0.238534
18185,-0.848034
18189,0.063087
18194,-0.108447
18196,-0.744983
18200,-0.744983
18238,-0.9214
18252,0.072929
18267,-1.994641
18277,0.203409
18284,0.407012
18286,-2.184551
18295,-0.131721
18305,0.447038
18316,0.442444
18332,0.712744
18334,0.471606
18335,-0.002902
18347,-0.895152
18360,-0.855718
18447,-1.063241
18461,0.47323
18464,-0.326282
18469,-0.165996
18477,0.087938
18490,0.386997
18504,-0.604305
18507,-1.603299
18523,-4.590498
18540,0.454959
18544,-0.231991
18579,0.115812
18583,0.690376
18584,-0.404523
18600,-0.246484
18603,0.359193
18625,0.434886
18649,0.399332
18662,-0.058986
18673,-0.820666
18682,-0.774391
18683,-0.774391
18688,-0.961905
18705,-1.792829
18710,-0.175635
18712,0.121002
18726,-1.273418
18749,-0.98388
18760,-0.383063
18778,0.367062
18806,-0.272214
18809,-1.095265
18847,0.080987
18875,-3.177155
18878,-3.639364
18885,-0.490011
18891,0.163575
18906,0.178066
18919,-0.744983
18923,0.415702
18926,-0.805499
18938,-0.403581
18940,0.199265
18949,-0.005835
18985,0.339269
19025,0.386886
19027,0.344654
19056,0.227723
19060,1.679938
19068,-0.76667
19101,0.15164
19143,0.052674
19153,0.162515
19158,-0.040312
19162,-3.419087
19170,0.492919
19190,-0.012458
19205,-1.653626
19222,-1.090141
19231,0.368489
19239,0.017982
19271,-0.848952
19275,-0.224036
19287,0.295583
19303,-0.30578
19309,-3.520593
19327,-0.175135
19338,-0.359802
19411,0.661728
19423,0.01861
19428,0.429811
19429,0.000361
19446,-1.407437
19450,0.823799
19452,-0.032679
19468,0.314806
19498,-0.06238
19510,0.512847
19533,0.311945
19537,-1.846024
19541,0.545545
19551,-2.075357
19565,0.002078
19568,0.195041
19585,0.376532
19599,-3.046126
19601,-2.374879
19616,-0.337678
19632,0.494427
19641,-1.240481
19646,0.296524
19666,-2.216659
19673,0.199792
19678,-1.76473
19699,0.466474
19700,-1.259548
19702,-6.734657
19711,0.303739
19720,-0.19978
19722,-0.637786
19724,-0.924351
19748,-0.127674
19749,-0.127674
19757,-0.17773
19798,-0.146628
19814,0.232342
19854,-1.690437
19857,-0.509939
19866,-0.685109
19875,0.428804
19890,-0.617219
19906,0.109574
19915,0.442197
19919,-1.424156
19936,-0.067198
19937,-1.716441
19949,0.141142
19980,-0.17184
19990,0.699109
19992,0.532019
20001,-0.162316
20005,-1.936093
20013,-1.204177
20025,0.513805
20039,-0.304733
20051,0.101139
20072,-0.283184
20076,-0.977738
20077,-0.08413
20078,0.199927
