player_id,theta
3278,0.608991
3293,0.348494
3298,-1.652052
3325,-1.000764
3327,0.246095
3344,0.142425
3347,0.495923
3350,-1.601131
3351,-0.401115
3355,-1.511076
3381,-1.735073
3385,-1.318065
3386,0.069307
3387,-1.538816
3417,-0.538066
3422,-0.538066
3423,0.288286
3425,0.011647
3427,-0.58486
3434,-1.237261
3438,0.409613
3440,0.220215
3450,0.050101
3466,-0.105766
3474,-1.50238
3494,-0.200901
3496,-0.644946
3498,-0.897834
3499,-0.770091
3507,-0.175636
3512,-0.533219
3568,0.311134
3577,0.853807
3608,0.072482
3630,-0.250168
3645,0.277613
3658,1.057043
3663,0.052179
3671,0.24326
3701,0.245147
3726,0.161848
3762,-0.059185
3767,0.221537
3795,0.614858
3800,0.313467
3812,-0.281645
3843,-5.288609
3868,-0.377097
3883,-1.115125
3909,0.228781
3910,0.099924
3914,-3.789263
3925,0.092316
3945,0.206697
3963,-0.439986
3974,-0.04455
3983,-0.868142
3996,-0.439986
4022,-0.12969
4026,0.064097
4028,-0.298165
4039,-0.073208
4046,-0.115859
4063,0.246095
4064,0.593431
4095,-0.22971
4113,0.182134
4114,0.103659
4121,0.48719
4155,-0.328667
4181,-0.285477
4213,-1.123684
4223,0.28143
4224,-0.964729
4226,0.252415
4237,-0.642145
4246,-0.050008
4258,0.501755
4261,0.333078
4265,-1.726107
4270,0.168829
4271,0.16633
4281,-0.984772
4289,-2.191416
4297,0.049325
4307,0.58042
4337,-0.062973
4382,-0.135239
4383,-0.149425
4401,-0.416956
4408,-0.404799
4414,0.176024
4417,-0.375843
4426,-0.036529
4440,-1.374448
4458,1.251911
4477,-0.852178
4513,-1.764984
4515,-0.041118
4599,-1.866193
4602,0.630703
4614,0.148272
4622,0.188923
4623,-0.632789
4637,0.354702
4711,-0.829464
4715,-1.159883
4722,-0.546659
4728,-0.750767
4730,0.34562
4732,-0.576133
4733,-1.24398
4742,0.419467
4743,-0.38422
4762,-1.154842
4763,0.331716
4802,-0.407383
4812,-0.155971
4813,-0.438515
4821,-3.21381
4847,-3.151599
4852,0.017861
4854,0.507701
4861,-0.246883
4863,-0.081245
4865,-0.201037
4869,0.107244
4870,0.347572
4872,-0.2314
4875,0.198154
4878,0.58729
4879,-0.008873
4886,-1.055628
4890,-0.142504
4905,-0.174534
4960,-2.74464
4964,-0.531139
4991,0.065802
5004,-0.403518
5007,0.198207
5018,-0.587382
5023,-0.641946
5034,-0.078615
5056,-0.075012
5104,0.448133
5124,0.091732
5130,0.239856
5146,-0.011802
5150,-2.349799
5162,0.913734
5181,0.034535
5185,-0.155619
5195,0.390667
5199,-0.38204
5203,-3.613306
5224,0.090292
5244,0.257359
5246,0.59144
5250,-1.936537
5262,-0.383773
5283,0.279894
5290,-0.224186
5298,0.464251
5309,0.338413
5316,-0.633922
5328,0.788026
5331,-0.147215
5362,0.461009
5380,-1.236239
5386,-2.089973
5406,-2.815292
5415,-0.867105
5431,-1.265968
5440,-0.310632
5475,0.18565
5481,0.282627
5483,0.488559
5488,-0.271922
5510,0.079111
5517,0.33546
5526,0.002131
5540,-0.085425
5583,0.096636
5586,-0.395261
5592,-0.910469
5598,0.086448
5607,-1.883104
5609,0.473987
5611,0.053736
5636,0.587691
5693,-0.380665
5701,0.18679
5717,0.028756
5719,0.252255
5720,-0.022661
5726,-2.321899
5734,-1.000341
5760,0.090292
5785,0.287584
5792,-2.000123
5803,-0.014492
5806,-0.094239
5811,-2.914613
5825,-0.750772
5828,-0.135744
5829,-0.140528
5851,-1.194902
5862,-0.692325
5868,0.056991
5876,0.198314
5883,-1.906668
5908,-2.51912
5909,-1.978966
5927,-1.385003
5935,0.63329
5943,-0.616916
5974,-0.220989
5990,0.556388
5999,-0.081651
6000,-0.053884
6017,-3.655171
6053,-0.607938
6055,0.098456
6064,-0.081469
6071,-0.522652
6072,0.075726
6076,0.281092
6099,-4.094501
6130,-0.704386
6166,-0.236808
6169,-0.236808
6204,0.151755
6207,0.189605
6212,0.58376
6235,-1.680496
6267,-0.94035
6278,-1.000764
6284,0.441861
6311,-0.214179
6312,-1.472619
6316,0.316974
6321,-0.648399
6324,0.049491
6349,-4.083134
6352,0.437762
6357,0.272902
6361,-0.1317
6366,-0.039
6397,0.88844
6482,0.594472
6485,0.203091
6506,-0.27064
6520,0.251175
6523,-0.282063
6525,-0.346293
6528,-1.064152
6530,0.544418
6532,-0.083944
6544,-0.037352
6545,-0.879548
6559,-0.822232
6564,-1.287322
6575,0.403775
6586,0.088149
6590,0.326314
6603,-2.737114
